inchhpc_std;age_std;educ_std;white;male;ideo_std;ptyid7;ptyid;educ_cat;gender;age;inc;race;treat;cue;cueg;y;popmin;popmul;popadd;ppl1n;ppl2n;ppl3n;man1n;man2n;man3n;ant1n;ant2n;ant3n
-0.27013821493469714;0.9720165738802219;-1.1128100394587637;1;1;1.2591000733726196;1;Independent;Complete high school (or equivalent, including GED);Male;60 to 64;35000 - 49999;White;Trump (Populist Message);Populist Message;Trump;1;-1.742116773912212;0.11441246709049296;-0.5096950708140713;2;1;1;-2;2;0;2;-2;1
-0.24309137913025258;-1.4498754107456135;-1.7679444230741017;1;0;0.9257027675798697;3;Republican;Less than high school;Female;18 to 24;75000 - 99999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-0.7107435791026956;0.2206158222894502;0.3137412439194408;2;-1;1;-1;2;1;1;0;2
-0.540552490124105;-1.0954521934832961;-0.4576756558434255;1;0;-0.07448914979838016;0;Independent;Some college but didn't complete;Female;25 to 29;25000 - 34999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-0.1886692175921788;0.26837201436344504;0.7607795998663102;2;-2;1;0;1;0;2;1;1
-0.2881586222333193;-0.2093941503275027;0.19745872777191265;0;1;-0.07448914979838016;-1;Independent;Associate degree (2-year);Male;40 to 44;100000 - 149999;Black or African-American;Control (Populist Message);Populist Message;Control;1;-1.20999883731789;0.14692448519655238;-0.7967925651076713;2;1;2;0;2;-1;1;0;1
-0.7298370744711867;-1.4498754107456135;0.19745872777191265;0;1;0.9257027675798697;3;Republican;Associate degree (2-year);Male;18 to 24;35000 - 49999;Asian;Biden (Populist Message);Populist Message;Biden;0;-2.097071733677282;0.12045559222191438;-2.834755195031809;-1;-1;1;-1;-2;1;-1;2;1
-0.3242318865435863;1.8580746170360152;-0.4576756558434255;1;0;0.5923054617871196;2;Republican;Some college but didn't complete;Female;75 to 79;15000 - 24999;White;Control (Populist Message);Populist Message;Control;1;-2.2259461781594565;0.16951404601633732;-0.49518460624155625;2;-2;2;-1;0;1;-1;1;0
-0.5135056543196604;-1.4498754107456135;-1.1128100394587637;0;1;-0.7412837613838799;-3;Democrat;Complete high school (or equivalent, including GED);Male;18 to 24;50000 - 74999;Black or African-American;Trump (Populist Message);Populist Message;Trump;1;1.0788283334001476;0.5925136607299246;4.080525803103876;2;-1;2;1;0;1;2;-1;2
-0.7568839102756314;0.6766638928282908;-1.1128100394587637;0;0;-0.40788645559113007;-3;Democrat;Complete high school (or equivalent, including GED);Female;55 to 59;15000 - 24999;Other;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-0.612612143221181;0.4899817336612163;3.1918500444421283;2;-2;2;2;0;2;-1;0;2
0.32477968042460476;-0.5047468313794338;0.8525931113872508;1;1;0.5923054617871196;3;Republican;College/Bachelor’s degree (4-year);Male;35 to 39;150000 - 199999;White;Biden (Populist Message);Populist Message;Biden;0;0.738391786547981;0.4831458425327326;2.879700496162176;2;0;2;2;2;2;2;1;2
0.649259504138282;1.8580746170360152;1.507727495002589;1;0;-0.40788645559113007;-1;Independent;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Female;75 to 79;35000 - 49999;White;Trump (Populist Message);Populist Message;Trump;0;-0.4195098095509797;0.23314939635825357;0.15220471378029465;2;-2;1;0;1;0;1;1;1
-0.6487290167708758;1.8580746170360152;0.8525931113872508;1;1;0.9257027675798697;1;Independent;College/Bachelor’s degree (4-year);Male;75 to 79;10000 - 14999;White;Control (Anti-populist Message);Anti-populist Message;Control;0;-0.4190591151782363;0.28497142790792007;1.0191472231216527;1;-1;1;-2;0;1;2;-1;2
0.10843095375946629;-1.4498754107456135;-0.4576756558434255;0;1;-0.7412837613838799;-3;Democrat;Some college but didn't complete;Male;18 to 24;25000 - 34999;Black or African-American;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-2.2573831106087865;0.06896482264684356;-4.573633104615976;0;0;0;0;1;-1;0;1;0
-0.5135056543196604;-1.4498754107456135;-1.1128100394587637;1;0;-0.7412837613838799;-3;Democrat;Complete high school (or equivalent, including GED);Female;18 to 24;50000 - 74999;White;Biden (Populist Message);Populist Message;Biden;1;-0.6997893529763197;0.16920905276054551;-0.8731660124766445;2;-1;1;0;2;0;0;0;1
0.703358584032675;-0.8000995124313649;0.8525931113872508;1;1;-0.40788645559113007;-2;Democrat;College/Bachelor’s degree (4-year);Male;30 to 34;150000 - 199999;White;Trump (Populist Message);Populist Message;Trump;0;-1.0999322088825694;0.2309601911433307;-0.6767380412162113;1;1;1;1;1;1;1;1;1
0.7033531757471712;1.562721935984084;0.8525931113872508;1;1;-0.40788645559113007;-3;Democrat;College/Bachelor’s degree (4-year);Male;70 to 74;75000 - 99999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-1.2309966385280713;0.0915779757907538;-2.8326662037143646;1;-1;1;-2;1;0;0;0;0
;-0.2093941503275027;1.507727495002589;1;0;1.2591000733726196;-3;Democrat;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Female;40 to 44;200000 or more;White;Biden (Populist Message);Populist Message;Biden;1;-4.447855099183747;0.0;-1.3022740508492987;2;-2;1;2;0;2;-2;2;-2
-0.5766041212923569;-0.8000995124313649;0.8525931113872508;1;1;-0.7412837613838799;0;Independent;College/Bachelor’s degree (4-year);Male;30 to 34;35000 - 49999;White;Trump (Populist Message);Populist Message;Trump;0;-2.380471932530518;0.11905066504704238;-2.5927856252330237;1;0;-1;1;-1;1;-1;0;-1
0.649259504138282;-0.8000995124313649;-0.4576756558434255;1;1;1.5924973791653694;0;Independent;Some college but didn't complete;Male;30 to 34;35000 - 49999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-1.5786881782907685;0.4767216262724944;2.8790997532040543;2;1;-1;1;-1;2;2;-2;2
0.072390139162222;0.38131121177635957;-1.1128100394587637;1;1;1.2591000733726196;3;Republican;Complete high school (or equivalent, including GED);Male;50 to 54;75000 - 99999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-0.4195098095509797;0.2659549388051239;0.004135052488121738;1;-1;1;1;1;1;1;1;1
-0.27013821493469714;0.38131121177635957;0.19745872777191265;1;1;-1.7414756787621297;-3;Democrat;Associate degree (2-year);Male;50 to 54;35000 - 49999;White;Control (Populist Message);Populist Message;Control;1;-1.2200424124016953;0.14826025518138622;-0.6402136373599416;2;0;2;-1;1;-1;0;-1;1
-1.0813702239319132;0.38131121177635957;0.8525931113872508;1;1;-0.07448914979838016;-2;Democrat;College/Bachelor’s degree (4-year);Male;50 to 54;0 - 10000;White;Control (Anti-populist Message);Anti-populist Message;Control;1;-2.9890468186165338;0.023927115936020992;-5.820141575284939;1;1;1;-1;2;-1;-2;0;-1
0.16253003365385923;-1.4498754107456135;-1.1128100394587637;1;1;-0.07448914979838016;-1;Independent;Complete high school (or equivalent, including GED);Male;18 to 24;100000 - 149999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-1.2319072895706418;0.1019861724942344;-2.571224138083529;2;1;0;-2;2;1;1;1;1
;-1.4498754107456135;-0.4576756558434255;1;1;0.2589081559943698;2;Republican;Some college but didn't complete;Male;18 to 24;200000 or more;White;Control (Anti-populist Message);Anti-populist Message;Control;1;-1.220953063444266;0.16149351788966967;-0.31058341399694744;1;-2;0;-1;2;0;2;-1;2
-0.3242318865435863;1.562721935984084;0.19745872777191265;1;1;-0.7412837613838799;-2;Democrat;Associate degree (2-year);Male;70 to 74;15000 - 24999;White;Control (Populist Message);Populist Message;Control;1;-0.1996234437185547;0.2607518302871948;0.7399301678249353;2;-1;2;-1;1;1;1;-1;0
-0.5135056543196604;0.9720165738802219;-0.4576756558434255;0;1;-1.7414756787621297;-3;Democrat;Some college but didn't complete;Male;60 to 64;50000 - 74999;Asian;Biden (Populist Message);Populist Message;Biden;1;-0.5933238535716112;0.29398307844480087;1.1365270673037187;2;-2;2;-1;1;2;0;0;1
0.16252462536835544;-1.4498754107456135;0.8525931113872508;1;1;-0.40788645559113007;2;Republican;College/Bachelor’s degree (4-year);Male;18 to 24;50000 - 74999;White;Control (Anti-populist Message);Anti-populist Message;Control;1;-2.2523262582537824;0.05144780008321306;-1.6127986127662153;1;-1;1;-2;2;-1;2;-1;1
-0.28816222775698846;0.6766638928282908;0.19745872777191265;1;0;-1.7414756787621297;-3;Democrat;Associate degree (2-year);Female;55 to 59;50000 - 74999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;0;0.10150260159459211;0.4305815124345714;2.135312985423107;2;-2;0;1;0;2;1;1;2
-0.540552490124105;1.562721935984084;0.8525931113872508;1;1;1.5924973791653694;3;Republican;College/Bachelor’s degree (4-year);Male;70 to 74;25000 - 34999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;0;0.07951064721911996;0.36667718982576675;1.8751102270501292;2;0;1;0;1;1;1;-2;2
-0.3242318865435863;0.6766638928282908;-1.1128100394587637;1;1;0.9257027675798697;3;Republican;Complete high school (or equivalent, including GED);Male;55 to 59;15000 - 24999;White;Control (Anti-populist Message);Anti-populist Message;Control;0;-1.182610450008057;0.37411229550300545;2.0906444521035006;2;-2;2;0;-1;2;0;0;0
-0.24309137913025258;-0.8000995124313649;0.8525931113872508;1;1;0.2589081559943698;-2;Democrat;College/Bachelor’s degree (4-year);Male;30 to 34;75000 - 99999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-0.7107435791026956;0.15685529930220674;-1.4266851283431916;2;-2;-1;-1;2;1;0;-1;1
0.16253003365385923;-0.5047468313794338;0.8525931113872508;1;1;1.5924973791653694;-3;Democrat;College/Bachelor’s degree (4-year);Male;35 to 39;100000 - 149999;White;Control (Anti-populist Message);Anti-populist Message;Control;1;0.3435908309060976;0.4905840392915907;3.125812747801125;2;-2;2;2;2;2;2;2;2
0.7033531757471712;0.38131121177635957;1.507727495002589;0;1;-1.4080783729693798;-3;Democrat;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Male;50 to 54;75000 - 99999;Black or African-American;Biden (Anti-populist Message);Anti-populist Message;Biden;1;0.7603837409234532;0.4450463185665541;2.6507202526802183;2;-2;1;0;1;2;2;-1;1
0.16252462536835544;1.562721935984084;0.8525931113872508;1;1;0.9257027675798697;2;Republican;College/Bachelor’s degree (4-year);Male;70 to 74;50000 - 74999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-1.7911853360940726;0.12904585275983313;-2.240780453319298;2;1;1;0;1;0;-1;0;0
-0.3242318865435863;-1.0954521934832961;-1.1128100394587637;1;1;0.9257027675798697;2;Republican;Complete high school (or equivalent, including GED);Male;25 to 29;15000 - 24999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-3.935395729107832;0.03765884742958349;-6.0789089612063805;-2;0;0;-1;-1;-1;-1;-1;-1
-0.27013821493469714;1.8580746170360152;-0.4576756558434255;1;1;1.5924973791653694;3;Republican;Some college but didn't complete;Male;75 to 79;35000 - 49999;White;Control (Populist Message);Populist Message;Control;1;-0.15856301150622737;0.3284051080797537;1.5831527865380488;2;-2;2;0;0;0;0;-1;1
1.5145960013153947;1.562721935984084;1.507727495002589;1;1;0.9257027675798697;0;Independent;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Male;70 to 74;100000 - 149999;White;Trump (Populist Message);Populist Message;Trump;1;0.3215402667493915;0.36014581806380525;1.780785931836912;2;-1;1;0;1;1;1;-1;2
-0.28816222775698846;-1.0954521934832961;0.8525931113872508;0;1;0.5923054617871196;-3;Democrat;College/Bachelor’s degree (4-year);Male;25 to 29;50000 - 74999;Asian;Trump (Populist Message);Populist Message;Trump;0;-1.0999322088825694;0.18904837020335288;-1.3717157957047892;1;1;1;0;1;1;0;0;1
-0.8650442120658908;-0.8000995124313649;-1.1128100394587637;0;0;0.5923054617871196;-2;Democrat;Complete high school (or equivalent, including GED);Female;30 to 34;25000 - 34999;Asian;Trump (Populist Message);Populist Message;Trump;1;-1.9389385181320922;0.1780265001587018;-1.6021472188682964;0;1;1;0;1;1;1;0;1
-1.1174254606238343;-0.8000995124313649;-1.1128100394587637;0;1;1.5924973791653694;-3;Democrat;Complete high school (or equivalent, including GED);Male;30 to 34;0 - 10000;Black or African-American;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-2.013555554839685;0.17743653617301014;-0.6104550015624346;2;-1;2;0;-2;-2;2;2;-2
-0.6487290167708758;0.9720165738802219;-0.4576756558434255;1;0;-0.07448914979838016;-1;Independent;Some college but didn't complete;Female;60 to 64;10000 - 14999;White;Trump (Populist Message);Populist Message;Trump;0;-2.815232774595902;0.061370411031588364;-3.944124817834263;1;-1;1;-1;1;0;-1;1;-1
-0.9732081193798192;-0.5047468313794338;-0.4576756558434255;0;1;-0.07448914979838016;-2;Democrat;Some college but didn't complete;Male;35 to 39;25000 - 34999;Black or African-American;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-0.6888351268499436;0.1683641960025676;-1.0068423348063313;2;-2;0;1;2;-1;1;1;1
-0.8890780319241138;-0.2093941503275027;-0.4576756558434255;1;0;-0.07448914979838016;-3;Democrat;Some college but didn't complete;Female;40 to 44;50000 - 74999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-2.119063688052754;0.12863815377829077;-2.195027122428654;-1;1;2;0;2;0;2;0;1
0.072390139162222;-1.0954521934832961;1.507727495002589;1;1;0.5923054617871196;2;Republican;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Male;25 to 29;75000 - 99999;White;Control (Populist Message);Populist Message;Control;1;-2.2523262582537824;0.0661768525315974;-0.05470970502998673;2;-2;2;-2;2;-1;2;1;2
0.16252462536835544;0.08595853072442845;0.8525931113872508;1;1;0.9257027675798697;3;Republican;College/Bachelor’s degree (4-year);Male;45 to 49;50000 - 74999;White;Control (Populist Message);Populist Message;Control;1;-1.418376801359264;0.19634247466147578;-1.23611125646653;1;0;0;0;1;1;1;-1;0
-0.5766041212923569;-1.0954521934832961;-1.1128100394587637;0;1;1.5924973791653694;-3;Democrat;Complete high school (or equivalent, including GED);Male;25 to 29;35000 - 49999;Black or African-American;Biden (Populist Message);Populist Message;Biden;1;-0.6013624464852131;0.22098828125043296;-0.6783341880766202;2;2;1;2;2;0;1;1;1
1.5145960013153947;-0.5047468313794338;0.8525931113872508;1;0;-1.7414756787621297;-3;Democrat;College/Bachelor’s degree (4-year);Female;35 to 39;100000 - 149999;White;Control (Populist Message);Populist Message;Control;1;-1.220953063444266;0.11956384276269681;-1.3054468904026058;2;-1;2;-1;2;0;1;0;-1
0.16252462536835544;-0.5047468313794338;-1.1128100394587637;1;1;0.5923054617871196;-3;Democrat;Complete high school (or equivalent, including GED);Male;35 to 39;50000 - 74999;White;Trump (Populist Message);Populist Message;Trump;0;-1.0779402545070973;0.24712478984170236;-0.3937992887959868;1;-1;0;1;1;1;0;-1;1
-1.146269649977371;-1.0954521934832961;-1.7679444230741017;1;0;;1;Independent;Less than high school;Female;25 to 29;0 - 10000;White;Control (Anti-populist Message);Anti-populist Message;Control;1;-1.2200424124016953;0.12989347943628143;-1.4630136147944353;2;-1;0;-1;1;-1;0;0;2
-0.540552490124105;-0.2093941503275027;-1.1128100394587637;1;1;1.5924973791653694;0;Independent;Complete high school (or equivalent, including GED);Male;40 to 44;25000 - 34999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-1.418376801359264;0.19552122073023712;-1.2544888950735293;1;0;0;0;0;0;0;-1;1
-0.5766041212923569;-1.4498754107456135;0.8525931113872508;0;1;-0.07448914979838016;1;Independent;College/Bachelor’s degree (4-year);Male;18 to 24;35000 - 49999;Other;Control (Anti-populist Message);Anti-populist Message;Control;1;-1.2319072895706418;0.17702564640567742;0.2969329184092939;2;-1;2;-2;2;1;1;-1;1
-1.0813702239319132;0.08595853072442845;-1.1128100394587637;1;0;-0.07448914979838016;-2;Democrat;Complete high school (or equivalent, including GED);Female;45 to 49;0 - 10000;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-2.6799953098744096;0.11877281528558754;-1.7873293961634618;1;-2;2;-1;-1;0;-2;2;1
0.6132186895410378;-0.5047468313794338;-0.4576756558434255;1;0;-1.7414756787621297;-3;Democrat;Some college but didn't complete;Neither/other;35 to 39;100000 - 149999;White;Control (Anti-populist Message);Anti-populist Message;Control;0;0.7603837409234532;0.6356723579799812;4.283244921095127;2;-2;1;2;0;1;2;-1;2
2.5962422855020186;-0.5047468313794338;-0.4576756558434255;0;1;0.5923054617871196;-3;Democrat;Some college but didn't complete;Male;35 to 39;75000 - 99999;Black or African-American;Control (Populist Message);Populist Message;Control;0;-2.099249895063597;0.17408120329021104;-1.7735104780991138;1;2;0;1;0;1;0;1;1
-0.9268508714153967;-0.5047468313794338;-1.1128100394587637;0;1;-1.7414756787621297;0;Independent;Complete high school (or equivalent, including GED);Male;35 to 39;35000 - 49999;Black or African-American;Control (Anti-populist Message);Anti-populist Message;Control;0;-2.2573831106087865;0.0988401015025993;-3.638706353292828;0;0;0;-1;0;0;0;0;0
-0.7568803047519622;-1.0954521934832961;-1.1128100394587637;1;0;-1.7414756787621297;-3;Democrat;Complete high school (or equivalent, including GED);Female;25 to 29;25000 - 34999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;0;0.4199471940712865;0.73410845698489;4.964137993968672;2;-1;1;2;-1;2;2;-1;2
-1.1354530789697947;-1.4498754107456135;-0.4576756558434255;1;0;-0.07448914979838016;0;Independent;Some college but didn't complete;Female;18 to 24;0 - 10000;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-0.6997893529763197;0.33432014732926896;2.8021097264436277;2;-2;2;0;2;0;2;-2;2
0.10843095375946629;-0.8000995124313649;-1.1128100394587637;1;1;0.2589081559943698;2;Republican;Complete high school (or equivalent, including GED);Male;30 to 34;25000 - 34999;White;Control (Populist Message);Populist Message;Control;1;-2.2573831106087865;0.11893192338278923;-3.1175426428248816;0;0;0;0;0;0;0;0;0
0.10843095375946629;-0.2093941503275027;-0.4576756558434255;1;0;0.2589081559943698;1;Independent;Some college but didn't complete;Female;40 to 44;25000 - 34999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-1.2319072895706418;0.15302678814702547;-0.23215221886930726;2;-2;2;-2;2;1;1;1;1
2.5962422855020186;0.38131121177635957;0.8525931113872508;0;0;-0.07448914979838016;-3;Democrat;College/Bachelor’s degree (4-year);Female;50 to 54;75000 - 99999;Black or African-American;Control (Anti-populist Message);Anti-populist Message;Control;0;-1.9389385181320922;0.23499144337988206;-0.5008298360051395;0;1;1;0;-1;0;1;0;2
0.6132186895410378;0.08595853072442845;1.507727495002589;1;1;-0.40788645559113007;-3;Democrat;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Male;45 to 49;100000 - 149999;White;Trump (Populist Message);Populist Message;Trump;1;-0.5933238535716112;0.3936949172751039;2.178854488239611;2;-2;2;1;1;2;0;0;1
-0.27013821493469714;1.267369254932153;0.8525931113872508;1;0;-1.0746810671766298;-3;Democrat;College/Bachelor’s degree (4-year);Female;65 to 69;35000 - 49999;White;Control (Anti-populist Message);Anti-populist Message;Control;0;-2.6607070202248404;0.08245471409227606;-2.6110668584040826;2;-2;1;-1;2;1;-1;2;0
0.16252462536835544;-1.4498754107456135;-0.4576756558434255;1;0;-0.07448914979838016;-1;Independent;Some college but didn't complete;Female;18 to 24;50000 - 74999;White;Control (Populist Message);Populist Message;Control;1;-0.4195098095509797;0.2783989475561554;0.6404222437463928;2;0;2;0;1;1;1;1;1
0.16252462536835544;-0.5047468313794338;0.8525931113872508;1;0;-1.0746810671766298;-2;Democrat;College/Bachelor’s degree (4-year);Female;35 to 39;50000 - 74999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-0.4195098095509797;0.37192195926186444;1.4919989051519116;2;2;2;0;-1;2;1;1;1
0.649259504138282;0.08595853072442845;0.8525931113872508;1;0;-1.4080783729693798;-3;Democrat;College/Bachelor’s degree (4-year);Female;45 to 49;35000 - 49999;White;Trump (Populist Message);Populist Message;Trump;1;-1.742116773912212;0.14688030198559773;0.9845849165901848;2;-1;2;-2;2;0;2;-1;2
-0.3242318865435863;1.562721935984084;-0.4576756558434255;1;0;1.5924973791653694;3;Republican;Some college but didn't complete;Female;70 to 74;15000 - 24999;White;Control (Populist Message);Populist Message;Control;1;-1.6366595817230107;0.11585474465675527;-2.2669818625640157;2;0;1;-1;1;0;-1;1;1
0.649259504138282;1.267369254932153;1.507727495002589;1;0;0.9257027675798697;3;Republican;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Female;65 to 69;35000 - 49999;White;Trump (Populist Message);Populist Message;Trump;1;-0.18957986863474943;0.376525060833587;2.6314461170808645;2;0;2;0;2;1;2;-2;2
-0.6487117102572637;-0.5047468313794338;-1.7679444230741017;1;0;1.5924973791653694;3;Republican;Less than high school;Female;35 to 39;50000 - 74999;White;Control (Populist Message);Populist Message;Control;1;-2.2573831106087865;0.11663657042137661;-3.050330407898952;0;0;0;-1;1;1;0;0;1
0.7033531757471712;-0.8000995124313649;-0.4576756558434255;1;0;0.5923054617871196;1;Independent;Some college but didn't complete;Female;30 to 34;75000 - 99999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-0.1886692175921788;0.4171600736646345;3.3132298618277685;2;-2;2;0;1;0;2;-2;2
-0.3242318865435863;-0.5047468313794338;0.8525931113872508;0;1;-0.07448914979838016;0;Independent;College/Bachelor’s degree (4-year);Male;35 to 39;15000 - 24999;Native Hawaiian or Pacific Islander;Biden (Populist Message);Populist Message;Biden;1;-1.91694656375662;0.13106807661721076;-2.7771060959727154;0;-1;0;0;0;0;0;0;0
1.3343234233794588;-0.8000995124313649;-1.1128100394587637;1;0;-0.07448914979838016;3;Republican;Complete high school (or equivalent, including GED);Female;30 to 34;150000 - 199999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-1.7718970464445027;0.0882497267420569;-3.548716002885349;1;-1;0;0;1;-1;0;0;-1
0.16252462536835544;-0.8000995124313649;0.8525931113872508;1;1;1.2591000733726196;3;Republican;College/Bachelor’s degree (4-year);Male;30 to 34;50000 - 74999;White;Trump (Populist Message);Populist Message;Trump;1;-1.0087964059874255;0.19340254482400784;-1.1283072087917425;1;1;2;0;1;1;1;1;0
-1.0813702239319132;0.08595853072442845;0.19745872777191265;1;0;;2;Republican;Associate degree (2-year);Female;45 to 49;0 - 10000;White;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-1.742116773912212;0.1653846646706454;1.7597823055077353;2;-2;2;-2;2;0;2;-2;2
0.16252462536835544;-0.8000995124313649;1.507727495002589;1;0;-0.7412837613838799;-2;Democrat;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Female;30 to 34;50000 - 74999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-0.4190591151782363;0.41504841380563773;1.8958970073871708;1;-1;1;1;-1;1;1;-1;1
-0.3242318865435863;1.267369254932153;-0.4576756558434255;1;0;0.2589081559943698;2;Republican;Some college but didn't complete;Female;65 to 69;15000 - 24999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-0.17862564250837343;0.39090750071185326;2.88851259484619;2;-2;2;1;2;0;2;-1;2
-1.1174254606238343;-0.8000995124313649;-1.1128100394587637;1;1;-0.7412837613838799;-1;Independent;Complete high school (or equivalent, including GED);Male;30 to 34;0 - 10000;White;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-0.6013624464852131;0.25242189917827773;-0.10000181776655015;2;2;1;1;2;1;1;1;2
-0.28816222775698846;-1.4498754107456135;-1.1128100394587637;1;0;-0.07448914979838016;-3;Democrat;Complete high school (or equivalent, including GED);Female;18 to 24;50000 - 74999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-1.2800573788032312;0.26108368863354;0.12197810086471556;0;1;2;2;1;-1;2;-1;1
-0.27013821493469714;-0.8000995124313649;-0.4576756558434255;1;0;;2;Republican;Some college but didn't complete;Female;30 to 34;35000 - 49999;White;Trump (Populist Message);Populist Message;Trump;0;-1.20999883731789;0.12535324426993597;-1.6834014628741374;1;-1;0;0;2;-1;1;0;2
1.3343234233794588;-0.5047468313794338;0.8525931113872508;0;0;-0.40788645559113007;-2;Democrat;College/Bachelor’s degree (4-year);Female;35 to 39;150000 - 199999;Asian;Biden (Populist Message);Populist Message;Biden;1;-1.2200424124016953;0.11726554902860314;-1.9004781215857216;2;1;1;-1;1;-1;1;1;1
0.16252462536835544;1.562721935984084;-0.4576756558434255;1;1;-0.07448914979838016;-3;Democrat;Some college but didn't complete;Male;70 to 74;50000 - 74999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-1.7368213938359582;0.18654128875761028;-1.051672120909341;1;-1;-1;-1;1;1;1;-2;1
1.5145851847443872;0.08595853072442845;0.8525931113872508;1;0;-0.7412837613838799;-2;Democrat;College/Bachelor’s degree (4-year);Female;45 to 49;50000 - 74999;White;Control (Populist Message);Populist Message;Control;0;-1.7718970464445027;0.09397163161433023;-3.241225636535031;1;0;1;-1;1;0;0;0;-1
-0.7568803047519622;-0.8000995124313649;-0.4576756558434255;1;1;-0.07448914979838016;0;Independent;Some college but didn't complete;Male;30 to 34;25000 - 34999;White;Biden (Populist Message);Populist Message;Biden;1;-1.0999322088825694;0.2309601911433307;-0.6767380412162113;1;1;1;1;1;1;1;1;1
0.7033531757471712;0.9720165738802219;1.507727495002589;1;0;-0.7412837613838799;-3;Democrat;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Female;60 to 64;75000 - 99999;White;Control (Anti-populist Message);Anti-populist Message;Control;0;-1.2300859874855006;0.19876679005068126;0.9675305657382951;2;-2;2;-2;0;-1;2;1;2
1.5145960013153947;0.9720165738802219;-0.4576756558434255;1;0;-0.07448914979838016;-2;Democrat;Some college but didn't complete;Female;60 to 64;100000 - 149999;White;Biden (Populist Message);Populist Message;Biden;1;-0.4195098095509797;0.3790022290039966;1.5365848075979736;1;-1;1;1;-1;2;1;1;1
-0.7388490808823325;0.38131121177635957;0.19745872777191265;1;0;-0.07448914979838016;-2;Democrat;Associate degree (2-year);Female;50 to 54;50000 - 74999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-1.220953063444266;0.11746533127058785;-1.6772684753648153;2;1;2;-1;2;0;1;2;1
-0.9011012515196464;-1.4498754107456135;-0.4576756558434255;1;0;-0.40788645559113007;0;Independent;Some college but didn't complete;Female;18 to 24;15000 - 24999;White;Control (Populist Message);Populist Message;Control;1;0.3435908309060976;0.38483958128790374;1.9036887934612348;2;0;2;-1;0;2;2;2;2
-1.146269649977371;-0.8000995124313649;-1.1128100394587637;1;0;0.5923054617871196;2;Republican;Complete high school (or equivalent, including GED);Female;30 to 34;0 - 10000;White;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-0.5793704921097411;0.2478921713019855;-0.3097914277718745;2;0;0;1;0;0;1;0;0
-0.9191324753892761;0.38131121177635957;0.19745872777191265;1;0;1.2591000733726196;3;Republican;Associate degree (2-year);Female;50 to 54;10000 - 14999;White;Trump (Populist Message);Populist Message;Trump;1;-0.6013624464852131;0.30845113331379964;0.9332903353010438;2;2;1;0;1;1;2;0;2
0.649259504138282;-0.8000995124313649;1.507727495002589;1;0;-0.07448914979838016;0;Independent;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Female;30 to 34;35000 - 49999;White;Trump (Populist Message);Populist Message;Trump;1;-2.7625357425953525;0.0;-1.2238003287004178;2;-2;1;-2;2;-2;2;1;2
